组件名称,组件类型,父组件,导入的API函数,URL,说明
"/xgxt/yxcx_xsxxcxDetail","路由组件","","querySscw","/ssgl/v3/xgSsglXsrz/querySscw","querySscw"
"/xgxt/yxcx_xsxxcxDetail","路由组件","","findByTypeKey","/platform/v3/cat/dictionary/findByTypeKey","findByTypeKey"
"/xgxt/yxcx_wsyxtj","路由组件","","queryWsyxYxqk","/yxxt/v3/xgYxTjXsxx/queryWsyxYxqk","queryWsyxYxqk"
"/xgxt/yxcx_wsyxtj","路由组件","","queryYxPcxx","/yxxt/v3/xgYxPcxx/query","queryYxPcxx"
"/xgxt/yxcx_wsyxtj","路由组件","","queryNDZY","/jczy/v3/xgJczyJx01Nd/queryNj","queryNDZY"
"views/modules/yxxt_cxtj/wsyxtj-detail.vue","Vue组件","/xgxt/yxcx_wsyxtj","queryWsyxYxqkmx","/yxxt/v3/xgYxTjXsxx/queryWsyxYxqkmx","queryWsyxYxqkmx"
"/xgxt/yxcx_wsyxtjDetail","路由组件","","queryWsyxYxqkmx","/yxxt/v3/xgYxTjXsxx/queryWsyxYxqkmx","queryWsyxYxqkmx"
"/xgxt/yxcx_xsbdtj","路由组件","","queryYxBdlList","/yxxt/v3/xgYxTjXsxx/queryYxBdlList","queryYxBdlList"
"/xgxt/yxcx_xsbdtj","路由组件","","queryYxPcxx","/yxxt/v3/xgYxPcxx/query","queryYxPcxx"
"/xgxt/yxcx_xsbdtj","路由组件","","queryNDZY","/jczy/v3/xgJczyJx01Nd/queryNj","queryNDZY"
"views/modules/yxxt_cxtj/xsbdtj-detail.vue","Vue组件","/xgxt/yxcx_xsbdtj","queryYxBdmxList","/yxxt/v3/xgYxTjXsxx/queryYxBdmxList","queryYxBdmxList"
"/xgxt/yxcx_xsbdtjDetail","路由组件","","queryYxBdmxList","/yxxt/v3/xgYxTjXsxx/queryYxBdmxList","queryYxBdmxList"
"/xgxt/zxdksh","路由组件","","findByTypeKey","/platform/v3/cat/dictionary/findByTypeKey","findByTypeKey"
"/xgxt/zxdksh","路由组件","","queryJczyXx0103","/jczy/v3/xgJczyXx0103/view","queryJczyXx0103"
"/xgxt/zxdksh","路由组件","","xgJczyXx0301","/jczy/v3/xgJczyXx0301/view","xgJczyXx0301"
"/xgxt/zxdksh","路由组件","","xgJczyJx01","/jczy/v3/xgJczyJx01/view","xgJczyJx01"
"/xgxt/zxdksh","路由组件","","xgJczyXx04","/jczy/v3/xgJczyXx04/view","xgJczyXx04"
"/xgxt/zxdksh","路由组件","","zxdkshQuery","/yxxt/v3/yxWsyxXszxdk/query","zxdkshQuery"
"/xgxt/zxdksh","路由组件","","getXn","/jczy/v3/xgJczyXnxq01/getXn","getXn"
"views/modules/yxxt/zxdksh/detail.vue","Vue组件","/xgxt/zxdksh","shXszxdk","/yxxt/v3/yxWsyxXszxdk/shXszxdk","shXszxdk"
"views/modules/yxxt/zxdksh/detail.vue","Vue组件","/xgxt/zxdksh","findByTypeKey","/platform/v3/cat/dictionary/findByTypeKey","findByTypeKey"
"views/modules/yxxt/zxdksh/detail.vue","Vue组件","/xgxt/zxdksh","get","/platform/v3/file/attachment/get","删除数据@param {} paramsexport function remove(params) {return request({url: SYSTEM_URL() + '/file/attachment/remove',method: 'post',isLoading: true,params: params})}获取数据@param {} params"
"views/modules/yxxt/zxdksh/detail.vue","Vue组件","/xgxt/zxdksh","remove","/platform/v3/file/attachment/remove","查询列表数据@param {} paramsexport function queryPageList(params) {return request({url: SYSTEM_URL() + '/file/attachment/query',method: 'post',data: params})}删除数据@param {} params"
"views/modules/yxxt/zxdksh/detail.vue","Vue组件","/xgxt/zxdksh","transfer","/platform/v3/file/attachment/transfer","获取数据@param {} paramsexport function get(params) {return request({url: SYSTEM_URL() + '/file/attachment/get',method: 'get',params})}获取数据(通过ID转换为名称)@param {} params"
"views/modules/yxxt/zxdksh/detail.vue","Vue组件","/xgxt/zxdksh","uploadFile","/platform/v3/file/upload","文件上传@param {} file@param {} uploadFileVo"
"views/modules/yxxt/zxdksh/detail.vue","Vue组件","/xgxt/zxdksh","queryPageList","/platform/v3/file/attachment/query","查询列表数据@param {} params"
"views/modules/yxxt/zxdksh/detail.vue","Vue组件","/xgxt/zxdksh","findByCategoryKey","/platform/v3/cat/type/findByCategoryKey","根据分类组键获取分类信息@param {} paramsexport function findTreeData(params) {return request({url: CAT_URL() + '/cat/type/findTreeData',method: 'get',params})}根据分类组键获取分类信息@param {} params"
"/xgxt/xszdsh","路由组件","","findByTypeKey","/platform/v3/cat/dictionary/findByTypeKey","findByTypeKey"
"/xgxt/xszdsh","路由组件","","queryJczyXx0103","/jczy/v3/xgJczyXx0103/view","queryJczyXx0103"
"/xgxt/xszdsh","路由组件","","xgJczyXx0301","/jczy/v3/xgJczyXx0301/view","xgJczyXx0301"
"/xgxt/xszdsh","路由组件","","xgJczyJx01","/jczy/v3/xgJczyJx01/view","xgJczyJx01"
"/xgxt/xszdsh","路由组件","","xgJczyXx04","/jczy/v3/xgJczyXx04/view","xgJczyXx04"
"/xgxt/xszdsh","路由组件","","queryXszdList","/yxxt/v3/yxWsyxXszdxx/queryYxZdxx","queryXszdList"
"/xgxt/xszd-detail","路由组件","","reviewXszd","/yxxt/v3/yxWsyxXszdxx/shXszdxx","reviewXszd"
"/xgxt/xszd-detail","路由组件","","getXszd","/yxxt/v3/yxWsyxXszdxx/get","getXszd"
"/xgxt/xszd-detail","路由组件","","yxXsxxGet","/yxxt/v3/yxXsxx/get","yxXsxxGet"
"views/modules/yxxt/xszdsh/aduit-pop.vue","Vue组件","/xgxt/xszd-detail","findByTypeKey","/platform/v3/cat/dictionary/findByTypeKey","findByTypeKey"
"/xgxt/xsrwsh","路由组件","","findByTypeKey","/platform/v3/cat/dictionary/findByTypeKey","findByTypeKey"
"/xgxt/xsrwsh","路由组件","","queryJczyXx0103","/jczy/v3/xgJczyXx0103/view","queryJczyXx0103"
"/xgxt/xsrwsh","路由组件","","xgJczyXx0301","/jczy/v3/xgJczyXx0301/view","xgJczyXx0301"
"/xgxt/xsrwsh","路由组件","","xgJczyJx01","/jczy/v3/xgJczyJx01/view","xgJczyJx01"
"/xgxt/xsrwsh","路由组件","","xgJczyXx04","/jczy/v3/xgJczyXx04/view","xgJczyXx04"
"/xgxt/xsrwsh","路由组件","","queryXsrwList","/yxxt/v3/yxWsyxXsrw/queryYxXsrw","queryXsrwList"
"/xgxt/xsrw-detail","路由组件","","reviewXsrw","/yxxt/v3/yxWsyxXsrw/shXsrw","reviewXsrw"
"/xgxt/xsrw-detail","路由组件","","getXsrw","/yxxt/v3/yxWsyxXsrw/get","getXsrw"
"/xgxt/xsrw-detail","路由组件","","yxXsxxGet","/yxxt/v3/yxXsxx/get","yxXsxxGet"
"views/modules/yxxt/xsrwsh/aduit-pop.vue","Vue组件","/xgxt/xsrw-detail","findByTypeKey","/platform/v3/cat/dictionary/findByTypeKey","findByTypeKey"
"/xgxt/ssglOld/index","路由组件","","","",""
"/xgxt/studentLive","路由组件","","queryRzdjxsList","/ssgl/v3/xgSsglXsrz/queryRzdjxs","queryRzdjxsList"
"/xgxt/studentLive","路由组件","","findByTypeKey","/platform/v3/cat/dictionary/findByTypeKey","findByTypeKey"
"/xgxt/changingDormitory","路由组件","","queryStuRzxxByAccount","/ssgl/v3/xgSsglXsrz/queryStuRzxxByAccount","queryStuRzxxByAccount"
"/xgxt/changingDormitory","路由组件","","queryxgSsglFjbz","/ssgl/v3/xgSsglFjbz/query","院系分配可用床位@param {} paramsexport function queryYxKycwList(data) {return request({url: SSGL_URL() + '/xgSsglCwfyfp/queryYxKycwList',method: 'post',data})}房间标准管理房间标准列表(分页条件查询)数据@param {} params"
"/xgxt/changingDormitory","路由组件","","querySsl","/ssgl/v3/xgSsglSsl/query","querySsl"
"/xgxt/changingDormitory","路由组件","","TSglfindDyBySslids","/ssgl/v3/xgSsglSsfj/findDyBySslids","TSglfindDyBySslids"
"/xgxt/changingDormitory","路由组件","","TSglfindLcBySslidAndDys","/ssgl/v3/xgSsglSsfj/findLcBySslidAndDys","TSglfindLcBySslidAndDys"
"/xgxt/changingDormitory","路由组件","","queryListxgSsglSsfj","/ssgl/v3/xgSsglSsfj/queryList","房间标准列表(分页条件查询)数据@param {} paramsexport function queryxgSsglFjbz(data) {return request({url: SSGL_URL() + '/xgSsglFjbz/query',method: 'post',data: data})}宿舍房间管理列表@param {} params"
"/xgxt/changingDormitory","路由组件","","querySswcByfjids","/ssgl/v3/xgSsglSscw/querySswcByfjids","querySswcByfjids"
"/xgxt/changingDormitory","路由组件","","queryxstsSq","/ssgl/v3/xgSsglXsts/xstsSq","queryxstsSq"
"/xgxt/changingDormitory","路由组件","","queryxstsSqjl","/ssgl/v3/xgSsglXsts/xstsSqjl","queryxstsSqjl"
"/xgxt/changingDormitory","路由组件","","queryxgJczyXx0103","/jczy/v3/xgJczyXx0103/query","校区信息列表(分页条件查询)数据@param {} params"
"/xgxt/changingDormitory","路由组件","","getByDefKey","/business/v3/bpm/definition/getByDefKey","getByDefKey"
"/xgxt/changingDormitory","路由组件","","startFlow","/business/v3/bpm/instance/start","startFlow"
"/xgxt/changingDormitory","路由组件","","findByTypeKey","/platform/v3/cat/dictionary/findByTypeKey","findByTypeKey"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/changingDormitory","get","/platform/v3/file/attachment/get","删除数据@param {} paramsexport function remove(params) {return request({url: SYSTEM_URL() + '/file/attachment/remove',method: 'post',isLoading: true,params: params})}获取数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/changingDormitory","remove","/platform/v3/file/attachment/remove","查询列表数据@param {} paramsexport function queryPageList(params) {return request({url: SYSTEM_URL() + '/file/attachment/query',method: 'post',data: params})}删除数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/changingDormitory","transfer","/platform/v3/file/attachment/transfer","获取数据@param {} paramsexport function get(params) {return request({url: SYSTEM_URL() + '/file/attachment/get',method: 'get',params})}获取数据(通过ID转换为名称)@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/changingDormitory","uploadFile","/platform/v3/file/upload","文件上传@param {} file@param {} uploadFileVo"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/changingDormitory","queryPageList","/platform/v3/file/attachment/query","查询列表数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/changingDormitory","findByCategoryKey","/platform/v3/cat/type/findByCategoryKey","根据分类组键获取分类信息@param {} paramsexport function findTreeData(params) {return request({url: CAT_URL() + '/cat/type/findTreeData',method: 'get',params})}根据分类组键获取分类信息@param {} params"
"/xgxt/outsideLive","路由组件","","queryStuRzxxByAccount","/ssgl/v3/xgSsglXsrz/queryStuRzxxByAccount","queryStuRzxxByAccount"
"/xgxt/outsideLive","路由组件","","queryListByAccount","/ssgl/v3/xgSsglXsws/queryListByAccount","queryListByAccount"
"/xgxt/outsideLive","路由组件","","findStudentIsApply","/ssgl/v3/xgSsglXsws/findStudentIsApply","findStudentIsApply"
"/xgxt/outsideLive","路由组件","","getByDefKey","/business/v3/bpm/definition/getByDefKey","getByDefKey"
"/xgxt/outsideLive","路由组件","","startFlow","/business/v3/bpm/instance/start","startFlow"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/outsideLive","get","/platform/v3/file/attachment/get","删除数据@param {} paramsexport function remove(params) {return request({url: SYSTEM_URL() + '/file/attachment/remove',method: 'post',isLoading: true,params: params})}获取数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/outsideLive","remove","/platform/v3/file/attachment/remove","查询列表数据@param {} paramsexport function queryPageList(params) {return request({url: SYSTEM_URL() + '/file/attachment/query',method: 'post',data: params})}删除数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/outsideLive","transfer","/platform/v3/file/attachment/transfer","获取数据@param {} paramsexport function get(params) {return request({url: SYSTEM_URL() + '/file/attachment/get',method: 'get',params})}获取数据(通过ID转换为名称)@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/outsideLive","uploadFile","/platform/v3/file/upload","文件上传@param {} file@param {} uploadFileVo"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/outsideLive","queryPageList","/platform/v3/file/attachment/query","查询列表数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/outsideLive","findByCategoryKey","/platform/v3/cat/type/findByCategoryKey","根据分类组键获取分类信息@param {} paramsexport function findTreeData(params) {return request({url: CAT_URL() + '/cat/type/findTreeData',method: 'get',params})}根据分类组键获取分类信息@param {} params"
"/xgxt/stayOvernight","路由组件","","queryStuRzxxByAccount","/ssgl/v3/xgSsglXsrz/queryStuRzxxByAccount","queryStuRzxxByAccount"
"/xgxt/stayOvernight","路由组件","","queryDqpconTime","/ssgl/v3/xgSsglLspc/queryDqpconTime","queryDqpconTime"
"/xgxt/stayOvernight","路由组件","","queryxslsSq","/ssgl/v3/xgSsglXsls/xslsSq","queryxslsSq"
"/xgxt/stayOvernight","路由组件","","queryxslsSqjl","/ssgl/v3/xgSsglXsls/xslsSqjl","queryxslsSqjl"
"/xgxt/stayOvernight","路由组件","","getByDefKey","/business/v3/bpm/definition/getByDefKey","getByDefKey"
"/xgxt/stayOvernight","路由组件","","startFlow","/business/v3/bpm/instance/start","startFlow"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/stayOvernight","get","/platform/v3/file/attachment/get","删除数据@param {} paramsexport function remove(params) {return request({url: SYSTEM_URL() + '/file/attachment/remove',method: 'post',isLoading: true,params: params})}获取数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/stayOvernight","remove","/platform/v3/file/attachment/remove","查询列表数据@param {} paramsexport function queryPageList(params) {return request({url: SYSTEM_URL() + '/file/attachment/query',method: 'post',data: params})}删除数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/stayOvernight","transfer","/platform/v3/file/attachment/transfer","获取数据@param {} paramsexport function get(params) {return request({url: SYSTEM_URL() + '/file/attachment/get',method: 'get',params})}获取数据(通过ID转换为名称)@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/stayOvernight","uploadFile","/platform/v3/file/upload","文件上传@param {} file@param {} uploadFileVo"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/stayOvernight","queryPageList","/platform/v3/file/attachment/query","查询列表数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/stayOvernight","findByCategoryKey","/platform/v3/cat/type/findByCategoryKey","根据分类组键获取分类信息@param {} paramsexport function findTreeData(params) {return request({url: CAT_URL() + '/cat/type/findTreeData',method: 'get',params})}根据分类组键获取分类信息@param {} params"
"/xgxt/checkOut","路由组件","","queryStuRzxxByAccount","/ssgl/v3/xgSsglXsrz/queryStuRzxxByAccount","queryStuRzxxByAccount"
"/xgxt/checkOut","路由组件","","queryDelStuRzxxByTsid","/ssgl/v3/xgSsglXsrz/queryDelStuRzxxByTsid","queryDelStuRzxxByTsid"
"/xgxt/checkOut","路由组件","","queryXstsxx","/ssgl/v3/xgSsglXstus/queryXstsxx","queryXstsxx"
"/xgxt/checkOut","路由组件","","getByDefKey","/business/v3/bpm/definition/getByDefKey","getByDefKey"
"/xgxt/checkOut","路由组件","","startFlow","/business/v3/bpm/instance/start","startFlow"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/checkOut","get","/platform/v3/file/attachment/get","删除数据@param {} paramsexport function remove(params) {return request({url: SYSTEM_URL() + '/file/attachment/remove',method: 'post',isLoading: true,params: params})}获取数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/checkOut","remove","/platform/v3/file/attachment/remove","查询列表数据@param {} paramsexport function queryPageList(params) {return request({url: SYSTEM_URL() + '/file/attachment/query',method: 'post',data: params})}删除数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/checkOut","transfer","/platform/v3/file/attachment/transfer","获取数据@param {} paramsexport function get(params) {return request({url: SYSTEM_URL() + '/file/attachment/get',method: 'get',params})}获取数据(通过ID转换为名称)@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/checkOut","uploadFile","/platform/v3/file/upload","文件上传@param {} file@param {} uploadFileVo"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/checkOut","queryPageList","/platform/v3/file/attachment/query","查询列表数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/checkOut","findByCategoryKey","/platform/v3/cat/type/findByCategoryKey","根据分类组键获取分类信息@param {} paramsexport function findTreeData(params) {return request({url: CAT_URL() + '/cat/type/findTreeData',method: 'get',params})}根据分类组键获取分类信息@param {} params"
"/xgxt/reportRepair","路由组件","","queryStuRzxxByAccount","/ssgl/v3/xgSsglXsrz/queryStuRzxxByAccount","queryStuRzxxByAccount"
"/xgxt/reportRepair","路由组件","","querySsbxxx","/ssgl/v3/xgSsglSsbx/querySsbxxx","querySsbxxx"
"/xgxt/reportRepair","路由组件","","savexgSsglSsbx","/ssgl/v3/xgSsglSsbx/save","savexgSsglSsbx"
